BIC,adj_mutual_info,adj_rand,algorithm,avg_inertia,clusterer,completeness,homogeneity,k,lower_bound,n,silhouette,time,v_measure,with_labels_mean,with_labels_sd,without_labels_mean,without_labels_sd
-183840.384,0.052540722,0.020026412,ica,,em,0.053139605,0.269394249,20,17.35484347,5,0.212279854,5.375951548,0.088769001,0.759629683,0.000176172,0.777592646,0.025272757
-184627.8623,0.048025643,0.014607756,ica,,em,0.048714753,0.272540681,25,17.5114427,5,0.229325403,14.37262396,0.082655423,0.781662916,0.018457818,0.800544608,0.025637885
-185556.73,0.046687213,0.014106518,ica,,em,0.04747418,0.281600849,30,17.68124199,5,0.204940253,11.81068056,0.081250586,0.759629683,0.000176172,0.816106238,0.010920075
-184838.4498,0.044113862,0.006891606,ica,,em,0.045103727,0.287495748,40,17.78164463,5,0.188543902,11.2754276,0.077974445,0.781469402,0.030849971,0.800172591,0.029159328
-184221.3955,0.0427596,0.005909535,ica,,em,0.043950644,0.293954044,50,17.89155176,5,0.13477466,9.717941802,0.076468129,0.767411784,0.011173206,0.800739984,0.029247995
-179330.6473,0.037843614,0.003262199,ica,,em,0.039943323,0.313391897,100,18.27436257,5,0.139940692,11.35809887,0.070855738,0.759629683,0.000176172,0.801468682,0.029923575
-326351.3181,0.158346006,0.191698902,ica,,em,0.158459404,0.197540815,2,30.32177018,10,0.115737251,12.46707013,0.175854947,0.826849552,0.009573512,0.829257886,0.004459325
-358221.2247,0.054988024,0.028565314,ica,,em,0.055225215,0.147942829,5,33.43016329,10,0.120513815,12.56298178,0.080427752,0.80683895,0.033220671,0.827961487,0.004710564
-365788.489,0.047307396,0.0414847,ica,,em,0.047686471,0.181499352,10,34.3930497,10,0.135709233,15.57839629,0.075528787,0.807024032,0.033347928,0.824070128,0.010436584
-372702.2044,0.041568508,0.020560527,ica,,em,0.042041849,0.200619323,15,35.29586759,10,0.131666602,13.61515221,0.069515919,0.802579587,0.030618346,0.82870233,0.005064729
-379204.3593,0.047799765,0.019491024,ica,,em,0.048383372,0.253122573,20,36.16042035,10,0.113187589,13.66281153,0.081238356,0.800728867,0.028986021,0.826664676,0.006160436
-380888.7662,0.046955757,0.013659388,ica,,em,0.047639606,0.2688277,25,36.57935214,10,0.124868288,14.37019485,0.080936296,0.802210451,0.029941656,0.807579485,0.033744217
-381948.4439,0.043059002,0.015440969,ica,,em,0.043847219,0.260650714,30,36.94004279,10,0.107858131,28.42221632,0.075066578,0.777952837,0.02587689,0.827590293,0.005831078
-383597.3068,0.043143607,0.00892339,ica,,em,0.044113121,0.287455893,40,37.61726147,10,0.085173831,16.75723977,0.076488309,0.783876192,0.031535121,0.82721982,0.006836517
-378992.5669,0.041188092,0.006594264,ica,,em,0.04235962,0.288217668,50,37.71639569,10,0.139755597,14.68596589,0.073863458,0.759629683,0.000176172,0.823699551,0.011410821
-367872.8559,0.038139013,0.004512482,ica,,em,0.040195242,0.32111434,100,39.31105691,10,0.138040362,20.26132674,0.071447142,0.754255607,0.010297199,0.828702639,0.003716214
-664905.3389,0.060032691,0.083265421,ica,,em,0.060159128,0.075118452,2,61.93181771,20,0.052857398,13.47026247,0.066811671,0.807949444,0.034007297,0.828515088,0.00884524
-714160.886,0.025490669,0.035143367,ica,,em,0.025721278,0.073059348,5,67.04440076,20,0.001164101,19.01838041,0.038047538,0.817026401,0.026670798,0.829626714,0.006685257
-751917.4611,0.018062751,0.011001593,ica,,em,0.018424384,0.075719043,10,71.45915889,20,0.023914353,15.15850734,0.029637262,0.80980109,0.035314872,0.828145334,0.007414256
-761411.3688,0.02460368,0.018641613,ica,,em,0.025092868,0.117938316,15,73.25686741,20,0.089428123,12.50179364,0.041381334,0.807763847,0.033980669,0.80501148,0.032517727
-766213.4533,0.031337966,0.014382295,ica,,em,0.031924952,0.168678772,20,74.6206145,20,0.060934729,15.14327065,0.053688551,0.805358085,0.032204579,0.804441425,0.032506373
-761986.0432,0.025902838,0.008679285,ica,,em,0.026605715,0.149481689,25,75.14842357,20,0.11241402,14.99527794,0.045171513,0.801655101,0.029549526,0.823141629,0.016076926
-770293.2164,0.028358019,0.008251924,ica,,em,0.029143919,0.176348504,30,76.83285892,20,0.088236794,15.41133946,0.050021178,0.781469402,0.030849971,0.809060349,0.034786244
-771582.792,0.0291342,0.007538929,ica,,em,0.030117199,0.196211732,40,78.79427835,20,0.105696871,11.48103932,0.052219111,0.767588225,0.011219864,0.830553566,0.004807015
-759744.7946,0.030172948,0.005610873,ica,,em,0.031336712,0.217478836,50,79.53685205,20,0.114379786,15.71953158,0.054780111,0.766111165,0.009035984,0.809060658,0.034802719
-704573.4317,0.030341982,0.002752479,ica,,em,0.032372274,0.262819855,100,83.61915235,20,0.130921743,16.12615719,0.05764433,0.759629683,0.000176172,0.827959532,0.008464638
-1000193.382,0.05066986,0.023898302,ica,,em,0.050797743,0.063336997,2,93.39901921,30,0.025391362,14.41066118,0.056378566,0.834995439,0.010085405,0.830736282,0.010282282
-1126918.143,0.03870502,0.007079301,ica,,em,0.038948046,0.10359961,5,106.3171875,30,0.023507793,14.67071664,0.056612679,0.821472802,0.019839826,0.835182476,0.005977591
-1158301.183,0.027384297,0.01057864,ica,,em,0.027780261,0.103347081,10,111.1958286,30,0.098929018,16.57819995,0.04378963,0.810355823,0.035775589,0.836109226,0.004156826
-1209802.649,0.022001447,0.014441492,ica,,em,0.022492421,0.105627213,15,117.9379679,30,0.144309339,12.84144831,0.037087395,0.782777934,0.033000004,0.837960255,0.005976332
-1234661.017,0.025485571,0.010034329,ica,,em,0.026076378,0.137682765,20,122.2123045,30,0.133310987,13.6487016,0.043848151,0.805357571,0.032175018,0.834812311,0.005672296
-1246893.34,0.024281071,0.010957241,ica,,em,0.024987057,0.139920531,25,125.3190562,30,0.162966019,12.42613417,0.042401958,0.798692241,0.027616099,0.835737723,0.00665305
-1240075.375,0.025413603,0.00752501,ica,,em,0.026218009,0.155650609,30,126.6618341,30,0.178973756,12.98462184,0.044876891,0.802211068,0.030061841,0.83425583,0.007960134
-1230924.797,0.024514767,0.00620351,ica,,em,0.025520531,0.164220195,40,129.7612697,30,0.134309458,15.87066761,0.044175931,0.794436889,0.026058376,0.835923629,0.005091478
-1210508.178,0.030258861,0.006647509,ica,,em,0.031455452,0.213319926,50,131.8179713,30,0.14758148,13.69398433,0.054826386,0.787583289,0.020836249,0.835368176,0.004924228
-1071846.814,0.024641981,0.002949825,ica,,em,0.026723637,0.213909039,100,138.710654,30,0.157663547,19.50268252,0.047511648,0.777771765,0.013464889,0.832032475,0.010272858
,0.130193256,0.188166499,ica,0.000219723,kmeans,0.130312109,0.160181316,2,,2,0.444976899,9.642541419,0.143711102,0.775925979,0.022915763,0.790194297,0.021814025
,0.088383419,0.080013625,ica,7.15E-05,kmeans,0.088597101,0.254058675,5,,2,0.404460351,12.02980101,0.131378857,0.773148202,0.018987454,0.789638124,0.02126523
,0.071184321,0.041930871,ica,3.20E-05,kmeans,0.071526388,0.293956071,10,,2,0.42570919,13.15245082,0.115056773,0.793692652,0.025007435,0.798323312,0.022263771
,0.062126105,0.025127171,ica,2.10E-05,kmeans,0.06259238,0.296760065,15,,2,0.408931099,15.80644119,0.10337995,0.796469607,0.026953813,0.799990905,0.020296335
,0.05711119,0.019408156,ica,1.62E-05,kmeans,0.057678455,0.306855397,20,,2,0.331447116,12.28016541,0.097104536,0.759629683,0.000176172,0.794803146,0.026177382
,0.053297725,0.014090694,ica,1.32E-05,kmeans,0.053967765,0.308587843,25,,2,0.332855326,6.539119505,0.09186892,0.759629683,0.000176172,0.773888942,0.020035001
,0.051012344,0.012217464,ica,1.11E-05,kmeans,0.051781136,0.312847221,30,,2,0.318988398,9.536663421,0.088855319,0.775916931,0.022997756,0.808699035,0.011264538
,0.048031197,0.009185359,ica,8.32E-06,kmeans,0.048992051,0.320226841,40,,2,0.318885328,10.82708015,0.084982486,0.759629683,0.000176172,0.811108192,0.007538203
,0.045427741,0.007187132,ica,6.63E-06,kmeans,0.046572321,0.32246131,50,,2,0.296417705,7.624571022,0.081389719,0.759629683,0.000176172,0.789082568,0.02090438
,0.038984754,0.004062976,ica,3.26E-06,kmeans,0.04098699,0.334370703,100,,2,0.296642309,7.857591227,0.073022873,0.759629683,0.000176172,0.796284011,0.027470119
,0.127443972,0.18704399,ica,0.000401978,kmeans,0.127563387,0.156557309,2,,3,0.331139241,9.503693395,0.140580963,0.805920227,0.013467116,0.800913126,0.029671291
,0.0883042,0.10065966,ica,0.00013811,kmeans,0.088529607,0.240754456,5,,3,0.38342944,10.01218915,0.129455991,0.793138228,0.023715935,0.801468476,0.030102799
,0.064773932,0.04451262,ica,7.85E-05,kmeans,0.065123544,0.263691682,10,,3,0.383210943,8.967108911,0.104450983,0.782405302,0.024281537,0.801098003,0.030054093
,0.059012721,0.027087244,ica,5.44E-05,kmeans,0.059475656,0.284965733,15,,3,0.321005346,11.58341052,0.098411657,0.787396047,0.025434782,0.814253666,0.012466064
,0.056545187,0.023553701,ica,4.33E-05,kmeans,0.057126442,0.296975316,20,,3,0.334967509,7.63014871,0.095820723,0.764074128,0.006155538,0.801468374,0.030202228
,0.054132171,0.017118403,ica,3.55E-05,kmeans,0.054818744,0.305797401,25,,3,0.321182633,9.622596927,0.092971043,0.759629683,0.000176172,0.815736588,0.009391117
,0.051758586,0.012792673,ica,3.11E-05,kmeans,0.052534913,0.314135231,30,,3,0.292780108,9.93506293,0.090015876,0.763703757,0.00563186,0.800357777,0.029240445
,0.048412515,0.009584369,ica,2.53E-05,kmeans,0.049391023,0.317471959,40,,3,0.335821344,8.603821516,0.085482949,0.760925979,0.001706328,0.805730721,0.022561517
,0.047010711,0.008416206,ica,2.12E-05,kmeans,0.048178853,0.326962252,50,,3,0.25200168,7.034000485,0.083982619,0.759629683,0.000176172,0.796862714,0.026458141
,0.041264805,0.004042937,ica,1.30E-05,kmeans,0.043289762,0.348554279,100,,3,0.240202276,7.97563645,0.077014475,0.759629683,0.000176172,0.80110912,0.029786661
,0.009263499,-0.041106686,ica,0.000586168,kmeans,0.023389593,0.009430233,2,,4,0.479527151,10.79656833,0.013441224,0.80072753,0.030035003,0.801098414,0.029666249
,0.077958191,0.060069072,ica,0.00024536,kmeans,0.078183547,0.215073498,5,,4,0.332916968,10.83303897,0.114678977,0.800556648,0.010877215,0.818886075,0.008555014
,0.065626985,0.038406596,ica,0.000150392,kmeans,0.065985644,0.260333722,10,,4,0.285500022,6.444802173,0.105285129,0.779254174,0.015075216,0.78369039,0.033990878
,0.056973623,0.019603345,ica,0.000113342,kmeans,0.057449206,0.268639901,15,,4,0.30534493,7.087271708,0.094656023,0.786112404,0.005175687,0.801653353,0.030490291
,0.05317349,0.016121248,ica,9.21E-05,kmeans,0.053746863,0.28414595,20,,4,0.270852937,8.869261444,0.090395254,0.759629683,0.000176172,0.816663234,0.008350809
,0.049332213,0.011660999,ica,7.97E-05,kmeans,0.050010982,0.283482047,25,,4,0.289146232,9.278685564,0.08502256,0.754441616,0.007169722,0.818514984,0.008307328
,0.047681231,0.008820125,ica,7.11E-05,kmeans,0.048467946,0.287279465,30,,4,0.293862159,8.582310836,0.082942385,0.761851905,0.003014017,0.802208909,0.030712422
,0.046295226,0.007714825,ica,5.89E-05,kmeans,0.047277406,0.303011525,40,,4,0.270863234,7.362262585,0.081793043,0.759814868,0.000176115,0.801838538,0.03056227
,0.044018717,0.006918994,ica,5.10E-05,kmeans,0.045182492,0.308404196,50,,4,0.21916041,9.856491694,0.078817844,0.759629683,0.000176172,0.81814523,0.006944124
,0.039661023,0.004211846,ica,3.20E-05,kmeans,0.04168047,0.336800562,100,,4,0.194039478,9.561574116,0.074180763,0.762591721,0.00199254,0.800727838,0.029692501
,0.004813693,-0.034734214,ica,0.000778055,kmeans,0.006662824,0.00498094,2,,5,0.293766688,12.88788936,0.005700412,0.814071772,0.005181709,0.799432365,0.028386437
,0.058697889,0.022929801,ica,0.000401804,kmeans,0.058936024,0.15664366,5,,5,0.324681063,7.879816528,0.085647723,0.783522484,0.020662469,0.782579896,0.032420424
,0.061291013,0.037840952,ica,0.000247835,kmeans,0.061660201,0.23742162,10,,5,0.321247694,11.77974651,0.097896052,0.798879381,0.024445232,0.801838847,0.030266561
,0.055768892,0.020827127,ica,0.000190181,kmeans,0.056247029,0.261885405,15,,5,0.276742846,12.74991322,0.092604679,0.792397076,0.023701102,0.813141628,0.014374134
,0.051110419,0.015055271,ica,0.000157474,kmeans,0.051705894,0.264052646,20,,5,0.310488715,8.812857005,0.086477966,0.798513848,0.011066395,0.801468682,0.029923575
,0.048965115,0.015028363,ica,0.000134651,kmeans,0.049652563,0.2781842,25,,5,0.257377634,7.114283868,0.084264854,0.778518572,0.0265822,0.780914155,0.030064746
,0.047300487,0.011018047,ica,0.000119514,kmeans,0.048089769,0.284282546,30,,5,0.291469142,9.86174234,0.082263662,0.792400473,0.018455262,0.800913024,0.029768711
,0.045381735,0.008973729,ica,0.000102452,kmeans,0.04637271,0.294989652,40,,5,0.245280861,7.585832091,0.080146326,0.759629683,0.000176172,0.781469402,0.030849971
,0.043019142,0.007111103,ica,9.03E-05,kmeans,0.044193658,0.299755274,50,,5,0.231148754,8.039736319,0.077030517,0.759629683,0.000176172,0.799247591,0.028031599
,0.038877943,0.003351518,ica,5.91E-05,kmeans,0.040949861,0.324568294,100,,5,0.19665523,9.692423878,0.072724303,0.759629683,0.000176172,0.817404695,0.006635836
,0.156756843,0.18713396,ica,0.001674827,kmeans,0.156870335,0.195765531,2,,10,0.115635888,10.02450539,0.174172893,0.80646971,0.033357473,0.807579485,0.033744217
,0.067184964,0.017892506,ica,0.001273425,kmeans,0.067425153,0.176076929,5,,10,0.164550692,8.752421935,0.097510574,0.820366629,0.011214547,0.804072701,0.031701808
,0.051330561,0.037893478,ica,0.000901891,kmeans,0.051697363,0.202465343,10,,10,0.19510129,11.52249398,0.082363967,0.8060979,0.03273088,0.82759091,0.005215646
,0.049389803,0.023568798,ica,0.000728667,kmeans,0.049852725,0.241214074,15,,10,0.194069573,11.2603047,0.08262831,0.801838847,0.030266561,0.807394197,0.033607113
,0.046339688,0.017160528,ica,0.000657688,kmeans,0.046913714,0.249453908,20,,10,0.195032997,16.50592254,0.078974951,0.803507261,0.03109354,0.827035458,0.005348856
,0.045284683,0.011053,ica,0.000602618,kmeans,0.045960386,0.262742037,25,,10,0.182468205,11.59147622,0.078235378,0.809246151,0.035019569,0.828146466,0.004696096
,0.04457312,0.011560022,ica,0.000558245,kmeans,0.045362732,0.268817104,30,,10,0.207117427,13.10128198,0.077626103,0.785924231,0.030609419,0.826664161,0.007262742
,0.041883581,0.00663949,ica,0.000488277,kmeans,0.042859842,0.277390636,40,,10,0.204464914,9.078345815,0.074247626,0.759629683,0.000176172,0.828146157,0.00597903
,0.039363179,0.006703845,ica,0.000441274,kmeans,0.040520508,0.279433507,50,,10,0.155990904,9.085566744,0.070777594,0.762035754,0.00337057,0.808134835,0.03413333
,0.037423023,0.004153805,ica,0.000313044,kmeans,0.039470953,0.316554036,100,,10,0.174998764,12.09134707,0.070189957,0.759629683,0.000176172,0.808134937,0.034141933
,0.009263499,-0.041106686,ica,0.003521565,kmeans,0.023389593,0.009430233,2,,20,0.118545933,16.84187091,0.013441224,0.829071878,0.005329074,0.829626508,0.007364496
,0.008666368,0.004267814,ica,0.003112689,kmeans,0.008916609,0.023751936,5,,20,0.068095963,15.73312511,0.012965788,0.830182784,0.005743873,0.829070643,0.008464187
,0.029182068,0.02391979,ica,0.002595878,kmeans,0.02958078,0.109127784,10,,20,0.10297345,10.99319247,0.046544854,0.809430823,0.034268614,0.829813339,0.004346215
,0.022124418,0.018340235,ica,0.002191458,kmeans,0.022619542,0.10532507,15,,20,0.126685375,14.21302808,0.037241191,0.801098929,0.029332367,0.831109224,0.004446975
,0.026251532,0.011033866,ica,0.001855751,kmeans,0.026846186,0.140761722,20,,20,0.150329237,12.63030596,0.045092328,0.806653045,0.033197899,0.82629163,0.011604995
,0.025479969,0.00896665,ica,0.001710676,kmeans,0.026167916,0.149983456,25,,20,0.141500981,9.440258695,0.044561157,0.778518572,0.0265822,0.830368175,0.005443301
,0.02683783,0.005813216,ica,0.001612007,kmeans,0.027619901,0.168144914,30,,20,0.129776211,12.3957995,0.047446175,0.795175985,0.025110769,0.827403565,0.009284594
,0.0291548,0.005235679,ica,0.001484266,kmeans,0.0301271,0.198353574,40,,20,0.136778245,8.982203015,0.052309176,0.777777831,0.025534646,0.830738442,0.005704819
,0.031274785,0.005235737,ica,0.001392868,kmeans,0.032430403,0.225663195,50,,20,0.163176149,11.27571032,0.056710809,0.764811989,0.007294387,0.827959943,0.00766465
,0.030121395,0.002806548,ica,0.00109788,kmeans,0.032158433,0.260641948,100,,20,0.146413951,11.15565972,0.057252909,0.759629683,0.000176172,0.830738751,0.004919911
,0.009263499,-0.041106686,ica,0.005371247,kmeans,0.023389593,0.009430233,2,,30,0.056331945,13.49653737,0.013441224,0.831846672,0.012456705,0.817395537,0.028979193
,0.01101589,-0.029766051,ica,0.004869871,kmeans,0.011320415,0.024747635,5,,30,0.085785873,12.80821645,0.015534719,0.832959122,0.008756648,0.830180211,0.012042909
,0.028308369,0.01675361,ica,0.004114467,kmeans,0.028686525,0.111657428,10,,30,0.116493762,12.72831064,0.045645908,0.817211072,0.027264071,0.832032784,0.00937618
,0.025697358,0.013174351,ica,0.003446522,kmeans,0.026188961,0.122382368,15,,30,0.172406743,10.00300113,0.043145163,0.803876706,0.031120413,0.834997805,0.004853919
,0.026204725,0.008828315,ica,0.003027006,kmeans,0.026807963,0.138598386,20,,30,0.147906812,10.45051459,0.044926213,0.802211068,0.030061841,0.833144718,0.007960613
,0.024666897,0.010316028,ica,0.002619405,kmeans,0.025374226,0.141788021,25,,30,0.182525204,9.856054934,0.043045142,0.787022901,0.036761288,0.832217866,0.010376754
,0.025124593,0.009469865,ica,0.002419486,kmeans,0.025922962,0.155054922,30,,30,0.163474763,12.17344751,0.044419603,0.805170947,0.031668549,0.834812312,0.005543379
,0.0229785,0.005982053,ica,0.002227741,kmeans,0.023981104,0.15441989,40,,30,0.155116848,11.09324216,0.041515009,0.783327423,0.016803507,0.83295943,0.008001154
,0.024283536,0.004048375,ica,0.002102866,kmeans,0.025477343,0.174045317,50,,30,0.139320664,11.88429788,0.044448207,0.769414763,0.072262054,0.83240336,0.009417886
,0.026831831,0.002912857,ica,0.001702675,kmeans,0.02891503,0.231387986,100,,30,0.177246757,10.79503301,0.05140617,0.760740177,0.00154359,0.832403669,0.008443582
40859.25097,0.129021486,0.203963397,pca,,em,0.129142375,0.156281339,2,-3.774570546,2,0.474759924,2.688501786,0.141421629,0.809813439,0.006860238,0.800742345,0.004908836
40326.2665,0.093072407,0.141368981,pca,,em,0.093305914,0.243744032,5,-3.711468466,2,0.396332724,2.330704108,0.134951867,0.811481032,0.00662149,0.812962411,0.009635657
39573.57656,0.070544286,0.04326831,pca,,em,0.070886734,0.29120404,10,-3.617844307,2,0.378342747,3.46205881,0.114018389,0.809813851,0.005773681,0.817407062,0.007241857
39754.76172,0.062658407,0.029099167,pca,,em,0.0631226,0.300436086,15,-3.610874569,2,0.358010788,3.4870257,0.104325973,0.81425881,0.006621302,0.812405313,0.01168703
39952.84544,0.057384071,0.022539857,pca,,em,0.057962156,0.302638988,20,-3.605319499,2,0.339813264,2.893794414,0.097290918,0.798699444,0.009412681,0.80537064,0.005401707
40166.96006,0.054337584,0.016837475,pca,,em,0.05501462,0.311130915,25,-3.601430524,2,0.285965179,3.438654774,0.09349697,0.808518892,0.00685894,0.810183604,0.006621672
40178.47723,0.051729175,0.01400307,pca,,em,0.052501127,0.31567622,30,-3.578652946,2,0.304003194,2.722260089,0.090029207,0.813334017,0.012271303,0.80888597,0.008464001
40537.94461,0.048293413,0.012884646,pca,,em,0.049261722,0.319509163,40,-3.564091563,2,0.280340691,3.742288427,0.085362333,0.808328871,0.010453324,0.8083335,0.004728519
40777.69474,0.045610841,0.007992638,pca,,em,0.046756676,0.323800588,50,-3.538635817,2,0.26044942,2.978791174,0.081713898,0.80203463,0.005573713,0.810369304,0.007700116
42349.53402,0.039332807,0.00394805,pca,,em,0.04136093,0.334433377,100,-3.445532765,2,0.18647802,5.306375782,0.073617269,0.803145331,0.008208688,0.812405518,0.007981052
58519.63108,0.009263499,-0.041106686,pca,,em,0.023389593,0.009430233,2,-5.403365014,3,0.490462736,2.294140041,0.013441224,0.819813543,0.003348607,0.813333912,0.004129678
52963.42296,0.079267437,0.051532824,pca,,em,0.079536148,0.183714211,5,-4.865644802,3,0.367366806,3.487175275,0.111011592,0.815740395,0.004130105,0.813329591,0.00913949
50745.74718,0.064317659,0.036306678,pca,,em,0.06466608,0.262855482,10,-4.620727423,3,0.326886059,2.610012925,0.10379673,0.819256033,0.007314857,0.819814778,0.000530173
49815.97918,0.057767498,0.034909288,pca,,em,0.058239884,0.273897937,15,-4.494784535,3,0.261436345,3.481197076,0.09605521,0.807038437,0.003353148,0.817777329,0.000989876
49752.59932,0.053712286,0.02190349,pca,,em,0.054290127,0.284698609,20,-4.449211065,3,0.22772084,3.139488524,0.09119078,0.812778048,0.000713602,0.818703049,0.003941104
49584.90332,0.051621609,0.017381867,pca,,em,0.052301602,0.295313828,25,-4.394000879,3,0.203118822,6.048422014,0.088864791,0.797402738,0.017594982,0.818147802,0.000774143
49802.46405,0.051144878,0.015413264,pca,,em,0.051928144,0.308159017,30,-4.37430851,3,0.210135094,4.374077671,0.08887918,0.817406958,0.00102426,0.813332266,0.004580312
50326.30983,0.048362232,0.008954554,pca,,em,0.049356111,0.312854984,40,-4.34326721,3,0.208369649,4.32341721,0.08526136,0.81814698,0.00458809,0.819999552,0.001262596
50751.21208,0.04658742,0.008900267,pca,,em,0.047757443,0.324035929,50,-4.302950261,3,0.207816,4.146026894,0.083245848,0.819999243,0.002576882,0.818888234,0.004185878
53054.9662,0.039911654,0.004668735,pca,,em,0.041949287,0.337187901,100,-4.118311041,3,0.093671944,7.211642936,0.074615693,0.812591011,0.004135842,0.819812205,0.007522864
75255.83034,0.130058953,0.212747232,pca,,em,0.130180782,0.156136873,2,-6.945154764,4,0.328817241,3.529146158,0.141982304,0.818890498,0.003546721,0.817591835,0.002997578
67925.1199,0.080701059,0.093297294,pca,,em,0.08093016,0.218350311,5,-6.231317572,4,0.301264857,3.703259213,0.118090737,0.818330826,0.006358647,0.815369201,0.002952826
65183.73115,0.068145617,0.023137647,pca,,em,0.068510307,0.265129334,10,-5.917753532,4,0.256111627,4.344114912,0.108884496,0.813699756,0.008706855,0.817037823,0.002024258
63008.74664,0.05467701,0.0236388,pca,,em,0.05516601,0.251574911,15,-5.656585101,4,0.204400009,5.236353349,0.09048929,0.816479592,0.004173787,0.820740498,0.001910018
61535.74861,0.052052006,0.016826781,pca,,em,0.05263183,0.275544395,20,-5.460528072,4,0.193405253,3.598927674,0.088381819,0.820739881,0.002303338,0.818888955,0.001187448
61241.84976,0.050159611,0.010793034,pca,,em,0.050854203,0.281696714,25,-5.373721174,4,0.133164359,4.909272695,0.086154999,0.817035353,0.003856212,0.815183809,0.00376283
61125.84145,0.046459239,0.011930378,pca,,em,0.047256645,0.276951798,30,-5.302958422,4,0.079087904,4.389418401,0.080737026,0.811849858,0.005809877,0.817776814,0.002893843
61292.02148,0.04429513,0.008175918,pca,,em,0.04527438,0.291605637,40,-5.199214276,4,0.124024132,3.721958133,0.078379623,0.816852844,0.005676586,0.821480724,0.002996594
60989.01016,0.04304218,0.008000886,pca,,em,0.044200007,0.303482277,50,-5.051569941,4,0.088363112,7.255552097,0.077161934,0.819814161,0.002989122,0.816666218,0.003294451
63734.81505,0.038514548,0.003573256,pca,,em,0.040562876,0.324277591,100,-4.708776388,4,0.105605666,10.93570576,0.07210621,0.814995846,0.009682341,0.81888772,0.003239211
93109.44497,0.130116059,0.208535356,pca,,em,0.13023724,0.157029891,2,-8.588620478,5,0.275113964,4.389226283,0.142384126,0.819815086,0.001804139,0.815554797,0.002045643
81242.86921,0.066968819,0.07587449,pca,,em,0.067197815,0.184084461,5,-7.440564329,5,0.225157724,5.39074079,0.0984556,0.818700991,0.006336876,0.819072699,0.005496066
76840.38414,0.05683291,0.046834567,pca,,em,0.057196502,0.224689116,10,-6.948879689,5,0.179511545,3.731089704,0.091181888,0.818700785,0.009956152,0.819997802,0.005572115
72392.19458,0.04889253,0.024946562,pca,,em,0.049374295,0.229933952,15,-6.453586251,5,0.13101575,4.94629694,0.081292457,0.817772904,0.01404141,0.819072287,0.004959005
72587.72955,0.05007472,0.010955333,pca,,em,0.050664577,0.261338209,20,-6.388207395,5,0.176472957,3.679575553,0.084874818,0.809996669,0.007385342,0.817590908,0.007077243
70910.06777,0.048028898,0.016392048,pca,,em,0.048723812,0.270375299,25,-6.149185159,5,0.099726742,5.615934211,0.082568173,0.819073419,0.002333692,0.821109736,0.004092791
70768.32563,0.04691159,0.012340993,pca,,em,0.047685321,0.287515386,30,-6.052765203,5,0.137065823,5.4578534,0.081803308,0.819257886,0.009776727,0.817405723,0.005599552
70704.23828,0.044081257,0.006850654,pca,,em,0.045065961,0.288811341,40,-5.879469088,5,0.150340411,5.208278422,0.077966131,0.812772801,0.011223353,0.823701712,0.005980511
69680.90528,0.041911315,0.006912161,pca,,em,0.043081502,0.293477789,50,-5.617822309,5,0.09407449,5.775953057,0.07513365,0.819443379,0.002477332,0.819443378,0.003329403
72652.4391,0.037627245,0.003892587,pca,,em,0.039681687,0.317754431,100,-5.057656667,5,0.079079556,8.011062822,0.070552646,0.817962823,0.004854661,0.81666632,0.000858926
170910.5797,0.131431434,0.211065963,pca,,em,0.131552562,0.158444472,2,-15.72080977,10,0.150377999,3.127221915,0.143751651,0.82703731,0.002559378,0.826108915,0.005226186
146501.3253,0.068543579,0.058982025,pca,,em,0.068774216,0.186751417,5,-13.30399107,10,0.153241391,3.971136254,0.100527545,0.828701404,0.006747534,0.828332165,0.006431219
130024.2251,0.062153206,0.048130588,pca,,em,0.06251029,0.24856745,10,-11.51503459,10,0.095916812,4.577588403,0.099898009,0.827221363,0.005817475,0.827963133,0.004989851
124158.2597,0.051425189,0.024820607,pca,,em,0.051907447,0.240815842,15,-10.70978567,10,0.078776104,5.294449471,0.085405815,0.826295746,0.001219782,0.827589059,0.008306934
122885.569,0.05093745,0.02237541,pca,,em,0.051513069,0.271889968,20,-10.33197109,10,0.10390746,4.706045743,0.086615678,0.827405622,0.005469527,0.829257063,0.008039791
112075.381,0.047176748,0.016067251,pca,,em,0.047852074,0.273183974,25,-9.065653147,10,0.092447868,5.437831927,0.081438953,0.829257475,0.005654029,0.829072598,0.004177361
112955.2956,0.046575973,0.011111709,pca,,em,0.047376561,0.277276472,30,-8.884741947,10,0.086705675,7.868662399,0.080925815,0.822590293,0.006105389,0.828701816,0.004659174
100783.1297,0.042799507,0.00936815,pca,,em,0.043770913,0.284621665,40,-7.232501864,10,0.037824411,9.408378299,0.075873519,0.82944338,0.005980337,0.827221569,0.004184574
98939.68086,0.042335895,0.007642902,pca,,em,0.043490582,0.299612283,50,-6.537313074,10,0.076074756,8.263674059,0.07595572,0.82907373,0.003872805,0.829257269,0.00597866
111199.2702,0.038474468,0.00299017,pca,,em,0.040508198,0.325542343,100,-5.045924604,10,0.101098753,20.68368058,0.072050891,0.824998831,0.009396401,0.827036075,0.002309938
329346.5501,0.129648312,0.200942343,pca,,em,0.129768636,0.15766293,2,-30.12821678,20,0.118585849,8.260326558,0.142362258,0.835554493,0.002470402,0.82962733,0.007675152
250127.4894,0.059951966,0.071326679,pca,,em,0.06017451,0.170855534,5,-22.24214368,20,0.012717238,6.596413619,0.089002694,0.833331858,0.005728004,0.832034121,0.007820558
