algorithm,run_num,bitstring_size,iteration,score,bitstring
RHC,0,20,28813,17.0,01101010101010010101
RHC,0,20,28814,17.0,01101010101010010101
RHC,0,20,28815,17.0,01101010101010010101
RHC,0,20,28816,17.0,01101010101010010101
RHC,0,20,28817,17.0,01101010101010010101
RHC,0,20,28818,17.0,01101010101010010101
RHC,0,20,28819,17.0,01101010101010010101
RHC,0,20,28820,17.0,01101010101010010101
RHC,0,20,28821,17.0,01101010101010010101
RHC,0,20,28822,17.0,01101010101010010101
RHC,0,20,28823,17.0,01101010101010010101
RHC,0,20,28824,17.0,01101010101010010101
RHC,0,20,28825,17.0,01101010101010010101
RHC,0,20,28826,17.0,01101010101010010101
RHC,0,20,28827,17.0,01101010101010010101
RHC,0,20,28828,17.0,01101010101010010101
RHC,0,20,28829,17.0,01101010101010010101
RHC,0,20,28830,17.0,01101010101010010101
RHC,0,20,28831,17.0,01101010101010010101
RHC,0,20,28832,17.0,01101010101010010101
RHC,0,20,28833,17.0,01101010101010010101
RHC,0,20,28834,17.0,01101010101010010101
RHC,0,20,28835,17.0,01101010101010010101
RHC,0,20,28836,17.0,01101010101010010101
RHC,0,20,28837,17.0,01101010101010010101
RHC,0,20,28838,17.0,01101010101010010101
RHC,0,20,28839,17.0,01101010101010010101
RHC,0,20,28840,17.0,01101010101010010101
RHC,0,20,28841,17.0,01101010101010010101
RHC,0,20,28842,17.0,01101010101010010101
RHC,0,20,28843,17.0,01101010101010010101
RHC,0,20,28844,17.0,01101010101010010101
RHC,0,20,28845,17.0,01101010101010010101
RHC,0,20,28846,17.0,01101010101010010101
RHC,0,20,28847,17.0,01101010101010010101
RHC,0,20,28848,17.0,01101010101010010101
RHC,0,20,28849,17.0,01101010101010010101
RHC,0,20,28850,17.0,01101010101010010101
RHC,0,20,28851,17.0,01101010101010010101
RHC,0,20,28852,17.0,01101010101010010101
RHC,0,20,28853,17.0,01101010101010010101
RHC,0,20,28854,17.0,01101010101010010101
RHC,0,20,28855,17.0,01101010101010010101
RHC,0,20,28856,17.0,01101010101010010101
RHC,0,20,28857,17.0,01101010101010010101
RHC,0,20,28858,17.0,01101010101010010101
RHC,0,20,28859,17.0,01101010101010010101
RHC,0,20,28860,17.0,01101010101010010101
RHC,0,20,28861,17.0,01101010101010010101
RHC,0,20,28862,17.0,01101010101010010101
RHC,0,20,28863,17.0,01101010101010010101
RHC,0,20,28864,17.0,01101010101010010101
RHC,0,20,28865,17.0,01101010101010010101
RHC,0,20,28866,17.0,01101010101010010101
RHC,0,20,28867,17.0,01101010101010010101
RHC,0,20,28868,17.0,01101010101010010101
RHC,0,20,28869,17.0,01101010101010010101
RHC,0,20,28870,17.0,01101010101010010101
RHC,0,20,28871,17.0,01101010101010010101
RHC,0,20,28872,17.0,01101010101010010101
RHC,0,20,28873,17.0,01101010101010010101
RHC,0,20,28874,17.0,01101010101010010101
RHC,0,20,28875,17.0,01101010101010010101
RHC,0,20,28876,17.0,01101010101010010101
RHC,0,20,28877,17.0,01101010101010010101
RHC,0,20,28878,17.0,01101010101010010101
RHC,0,20,28879,17.0,01101010101010010101
RHC,0,20,28880,17.0,01101010101010010101
RHC,0,20,28881,17.0,01101010101010010101
RHC,0,20,28882,17.0,01101010101010010101
RHC,0,20,28883,17.0,01101010101010010101
RHC,0,20,28884,17.0,01101010101010010101
RHC,0,20,28885,17.0,01101010101010010101
RHC,0,20,28886,17.0,01101010101010010101
RHC,0,20,28887,17.0,01101010101010010101
RHC,0,20,28888,17.0,01101010101010010101
RHC,0,20,28889,17.0,01101010101010010101
RHC,0,20,28890,17.0,01101010101010010101
RHC,0,20,28891,17.0,01101010101010010101
RHC,0,20,28892,17.0,01101010101010010101
RHC,0,20,28893,17.0,01101010101010010101
RHC,0,20,28894,17.0,01101010101010010101
RHC,0,20,28895,17.0,01101010101010010101
RHC,0,20,28896,17.0,01101010101010010101
RHC,0,20,28897,17.0,01101010101010010101
RHC,0,20,28898,17.0,01101010101010010101
RHC,0,20,28899,17.0,01101010101010010101
RHC,0,20,28900,17.0,01101010101010010101
RHC,0,20,28901,17.0,01101010101010010101
RHC,0,20,28902,17.0,01101010101010010101
RHC,0,20,28903,17.0,01101010101010010101
RHC,0,20,28904,17.0,01101010101010010101
RHC,0,20,28905,17.0,01101010101010010101
RHC,0,20,28906,17.0,01101010101010010101
RHC,0,20,28907,17.0,01101010101010010101
RHC,0,20,28908,17.0,01101010101010010101
RHC,0,20,28909,17.0,01101010101010010101
RHC,0,20,28910,17.0,01101010101010010101
RHC,0,20,28911,17.0,01101010101010010101
RHC,0,20,28912,17.0,01101010101010010101
RHC,0,20,28913,17.0,01101010101010010101
RHC,0,20,28914,11.0,11000101100010010010
RHC,0,20,28915,11.0,11000101100010010010
RHC,0,20,28916,11.0,11000101100010010010
RHC,0,20,28917,11.0,11000101100010010010
RHC,0,20,28918,11.0,11000101100010010010
RHC,0,20,28919,11.0,11000101100010010010
RHC,0,20,28920,12.0,01000101100010010010
RHC,0,20,28921,12.0,01000101100010010010
RHC,0,20,28922,14.0,01000101101010010010
RHC,0,20,28923,14.0,01000101101010010010
RHC,0,20,28924,14.0,01000101101010010010
RHC,0,20,28925,14.0,01000101101010010010
RHC,0,20,28926,14.0,01000101101010010010
RHC,0,20,28927,14.0,01000101101010010010
RHC,0,20,28928,14.0,01000101101010010010
RHC,0,20,28929,14.0,01000101101010010010
RHC,0,20,28930,14.0,01000101101010010010
RHC,0,20,28931,14.0,01000101101010010010
RHC,0,20,28932,14.0,01000101101010010010
RHC,0,20,28933,14.0,01000101101010010010
RHC,0,20,28934,14.0,01000101101010010010
RHC,0,20,28935,14.0,01000101101010010010
RHC,0,20,28936,14.0,01000101101010010010
RHC,0,20,28937,14.0,01000101101010010010
RHC,0,20,28938,14.0,01000101101010010010
RHC,0,20,28939,14.0,01000101101010010010
RHC,0,20,28940,14.0,01000101101010010010
RHC,0,20,28941,14.0,01000101101010010010
RHC,0,20,28942,14.0,01000101101010010010
RHC,0,20,28943,14.0,01000101101010010010
RHC,0,20,28944,14.0,01000101101010010010
RHC,0,20,28945,14.0,01000101101010010010
RHC,0,20,28946,14.0,01000101101010010010
RHC,0,20,28947,14.0,01000101101010010010
RHC,0,20,28948,14.0,01000101101010010010
RHC,0,20,28949,14.0,01000101101010010010
RHC,0,20,28950,14.0,01000101101010010010
RHC,0,20,28951,14.0,01000101101010010010
RHC,0,20,28952,14.0,01000101101010010010
RHC,0,20,28953,14.0,01000101101010010010
RHC,0,20,28954,14.0,01000101101010010010
RHC,0,20,28955,14.0,01000101101010010010
RHC,0,20,28956,14.0,01000101101010010010
RHC,0,20,28957,14.0,01000101101010010010
RHC,0,20,28958,14.0,01000101101010010010
RHC,0,20,28959,14.0,01000101101010010010
RHC,0,20,28960,14.0,01000101101010010010
RHC,0,20,28961,14.0,01000101101010010010
RHC,0,20,28962,14.0,01000101101010010010
RHC,0,20,28963,14.0,01000101101010010010
RHC,0,20,28964,14.0,01000101101010010010
RHC,0,20,28965,14.0,01000101101010010010
RHC,0,20,28966,14.0,01000101101010010010
RHC,0,20,28967,14.0,01000101101010010010
RHC,0,20,28968,14.0,01000101101010010010
RHC,0,20,28969,14.0,01000101101010010010
RHC,0,20,28970,14.0,01000101101010010010
RHC,0,20,28971,14.0,01000101101010010010
RHC,0,20,28972,14.0,01000101101010010010
RHC,0,20,28973,14.0,01000101101010010010
RHC,0,20,28974,14.0,01000101101010010010
RHC,0,20,28975,14.0,01000101101010010010
RHC,0,20,28976,14.0,01000101101010010010
RHC,0,20,28977,14.0,01000101101010010010
RHC,0,20,28978,14.0,01000101101010010010
RHC,0,20,28979,14.0,01000101101010010010
RHC,0,20,28980,16.0,01010101101010010010
RHC,0,20,28981,16.0,01010101101010010010
RHC,0,20,28982,16.0,01010101101010010010
RHC,0,20,28983,16.0,01010101101010010010
RHC,0,20,28984,16.0,01010101101010010010
RHC,0,20,28985,16.0,01010101101010010010
RHC,0,20,28986,16.0,01010101101010010010
RHC,0,20,28987,16.0,01010101101010010010
RHC,0,20,28988,16.0,01010101101010010010
RHC,0,20,28989,16.0,01010101101010010010
RHC,0,20,28990,16.0,01010101101010010010
RHC,0,20,28991,16.0,01010101101010010010
RHC,0,20,28992,16.0,01010101101010010010
RHC,0,20,28993,16.0,01010101101010010010
RHC,0,20,28994,16.0,01010101101010010010
RHC,0,20,28995,16.0,01010101101010010010
RHC,0,20,28996,16.0,01010101101010010010
RHC,0,20,28997,16.0,01010101101010010010
RHC,0,20,28998,16.0,01010101101010010010
RHC,0,20,28999,16.0,01010101101010010010
RHC,0,20,29000,16.0,01010101101010010010
RHC,0,20,29001,16.0,01010101101010010010
RHC,0,20,29002,16.0,01010101101010010010
RHC,0,20,29003,16.0,01010101101010010010
RHC,0,20,29004,16.0,01010101101010010010
RHC,0,20,29005,16.0,01010101101010010010
RHC,0,20,29006,16.0,01010101101010010010
RHC,0,20,29007,16.0,01010101101010010010
RHC,0,20,29008,16.0,01010101101010010010
RHC,0,20,29009,16.0,01010101101010010010
RHC,0,20,29010,16.0,01010101101010010010
RHC,0,20,29011,16.0,01010101101010010010
RHC,0,20,29012,16.0,01010101101010010010
RHC,0,20,29013,16.0,01010101101010010010
RHC,0,20,29014,16.0,01010101101010010010
RHC,0,20,29015,16.0,01010101101010010010
RHC,0,20,29016,16.0,01010101101010010010
RHC,0,20,29017,16.0,01010101101010010010
RHC,0,20,29018,16.0,01010101101010010010
RHC,0,20,29019,16.0,01010101101010010010
RHC,0,20,29020,16.0,01010101101010010010
RHC,0,20,29021,16.0,01010101101010010010
RHC,0,20,29022,16.0,01010101101010010010
RHC,0,20,29023,16.0,01010101101010010010
RHC,0,20,29024,16.0,01010101101010010010
RHC,0,20,29025,16.0,01010101101010010010
RHC,0,20,29026,16.0,01010101101010010010
RHC,0,20,29027,16.0,01010101101010010010
RHC,0,20,29028,16.0,01010101101010010010
RHC,0,20,29029,16.0,01010101101010010010
RHC,0,20,29030,16.0,01010101101010010010
RHC,0,20,29031,16.0,01010101101010010010
RHC,0,20,29032,16.0,01010101101010010010
RHC,0,20,29033,16.0,01010101101010010010
RHC,0,20,29034,16.0,01010101101010010010
RHC,0,20,29035,16.0,01010101101010010010
RHC,0,20,29036,16.0,01010101101010010010
RHC,0,20,29037,16.0,01010101101010010010
RHC,0,20,29038,16.0,01010101101010010010
RHC,0,20,29039,16.0,01010101101010010010
RHC,0,20,29040,16.0,01010101101010010010
RHC,0,20,29041,16.0,01010101101010010010
RHC,0,20,29042,16.0,01010101101010010010
RHC,0,20,29043,16.0,01010101101010010010
RHC,0,20,29044,16.0,01010101101010010010
RHC,0,20,29045,16.0,01010101101010010010
RHC,0,20,29046,16.0,01010101101010010010
RHC,0,20,29047,16.0,01010101101010010010
RHC,0,20,29048,16.0,01010101101010010010
RHC,0,20,29049,16.0,01010101101010010010
RHC,0,20,29050,16.0,01010101101010010010
RHC,0,20,29051,16.0,01010101101010010010
RHC,0,20,29052,16.0,01010101101010010010
RHC,0,20,29053,16.0,01010101101010010010
RHC,0,20,29054,16.0,01010101101010010010
RHC,0,20,29055,16.0,01010101101010010010
RHC,0,20,29056,16.0,01010101101010010010
RHC,0,20,29057,16.0,01010101101010010010
RHC,0,20,29058,16.0,01010101101010010010
RHC,0,20,29059,16.0,01010101101010010010
RHC,0,20,29060,16.0,01010101101010010010
RHC,0,20,29061,16.0,01010101101010010010
RHC,0,20,29062,16.0,01010101101010010010
RHC,0,20,29063,16.0,01010101101010010010
RHC,0,20,29064,16.0,01010101101010010010
RHC,0,20,29065,16.0,01010101101010010010
RHC,0,20,29066,16.0,01010101101010010010
RHC,0,20,29067,16.0,01010101101010010010
RHC,0,20,29068,16.0,01010101101010010010
RHC,0,20,29069,16.0,01010101101010010010
RHC,0,20,29070,16.0,01010101101010010010
RHC,0,20,29071,16.0,01010101101010010010
RHC,0,20,29072,16.0,01010101101010010010
RHC,0,20,29073,16.0,01010101101010010010
RHC,0,20,29074,16.0,01010101101010010010
RHC,0,20,29075,16.0,01010101101010010010
RHC,0,20,29076,16.0,01010101101010010010
RHC,0,20,29077,16.0,01010101101010010010
RHC,0,20,29078,16.0,01010101101010010010
RHC,0,20,29079,16.0,01010101101010010010
RHC,0,20,29080,16.0,01010101101010010010
RHC,0,20,29081,16.0,01010101101010010010
RHC,0,20,29082,16.0,01010101101010010010
RHC,0,20,29083,16.0,01010101101010010010
RHC,0,20,29084,16.0,01010101101010010010
RHC,0,20,29085,16.0,01010101101010010010
RHC,0,20,29086,16.0,01010101101010010010
RHC,0,20,29087,16.0,01010101101010010010
RHC,0,20,29088,16.0,01010101101010010010
RHC,0,20,29089,16.0,01010101101010010010
RHC,0,20,29090,16.0,01010101101010010010
RHC,0,20,29091,16.0,01010101101010010010
RHC,0,20,29092,16.0,01010101101010010010
RHC,0,20,29093,16.0,01010101101010010010
RHC,0,20,29094,16.0,01010101101010010010
RHC,0,20,29095,16.0,01010101101010010010
RHC,0,20,29096,16.0,01010101101010010010
RHC,0,20,29097,16.0,01010101101010010010
RHC,0,20,29098,16.0,01010101101010010010
RHC,0,20,29099,16.0,01010101101010010010
RHC,0,20,29100,16.0,01010101101010010010
RHC,0,20,29101,16.0,01010101101010010010
RHC,0,20,29102,16.0,01010101101010010010
RHC,0,20,29103,16.0,01010101101010010010
RHC,0,20,29104,16.0,01010101101010010010
RHC,0,20,29105,16.0,01010101101010010010
RHC,0,20,29106,16.0,01010101101010010010
RHC,0,20,29107,16.0,01010101101010010010
RHC,0,20,29108,16.0,01010101101010010010
RHC,0,20,29109,16.0,01010101101010010010
RHC,0,20,29110,16.0,01010101101010010010
RHC,0,20,29111,16.0,01010101101010010010
RHC,0,20,29112,16.0,01010101101010010010
RHC,0,20,29113,16.0,01010101101010010010
RHC,0,20,29114,16.0,01010101101010010010
RHC,0,20,29115,16.0,01010101101010010010
RHC,0,20,29116,16.0,01010101101010010010
RHC,0,20,29117,16.0,01010101101010010010
RHC,0,20,29118,16.0,01010101101010010010
RHC,0,20,29119,16.0,01010101101010010010
RHC,0,20,29120,16.0,01010101101010010010
RHC,0,20,29121,16.0,01010101101010010010
RHC,0,20,29122,16.0,01010101101010010010
RHC,0,20,29123,16.0,01010101101010010010
RHC,0,20,29124,16.0,01010101101010010010
RHC,0,20,29125,16.0,01010101101010010010
RHC,0,20,29126,16.0,01010101101010010010
RHC,0,20,29127,16.0,01010101101010010010
RHC,0,20,29128,16.0,01010101101010010010
RHC,0,20,29129,16.0,01010101101010010010
RHC,0,20,29130,16.0,01010101101010010010
RHC,0,20,29131,16.0,01010101101010010010
RHC,0,20,29132,16.0,01010101101010010010
RHC,0,20,29133,16.0,01010101101010010010
RHC,0,20,29134,16.0,01010101101010010010
RHC,0,20,29135,16.0,01010101101010010010
RHC,0,20,29136,16.0,01010101101010010010
RHC,0,20,29137,16.0,01010101101010010010
RHC,0,20,29138,16.0,01010101101010010010
RHC,0,20,29139,16.0,01010101101010010010
RHC,0,20,29140,16.0,01010101101010010010
RHC,0,20,29141,16.0,01010101101010010010
RHC,0,20,29142,16.0,01010101101010010010
RHC,0,20,29143,16.0,01010101101010010010
RHC,0,20,29144,16.0,01010101101010010010
RHC,0,20,29145,16.0,01010101101010010010
RHC,0,20,29146,16.0,01010101101010010010
RHC,0,20,29147,16.0,01010101101010010010
RHC,0,20,29148,16.0,01010101101010010010
RHC,0,20,29149,16.0,01010101101010010010
RHC,0,20,29150,16.0,01010101101010010010
RHC,0,20,29151,16.0,01010101101010010010
RHC,0,20,29152,16.0,01010101101010010010
RHC,0,20,29153,16.0,01010101101010010010
RHC,0,20,29154,16.0,01010101101010010010
RHC,0,20,29155,16.0,01010101101010010010
RHC,0,20,29156,16.0,01010101101010010010
RHC,0,20,29157,16.0,01010101101010010010
RHC,0,20,29158,16.0,01010101101010010010
RHC,0,20,29159,16.0,01010101101010010010
RHC,0,20,29160,16.0,01010101101010010010
RHC,0,20,29161,16.0,01010101101010010010
RHC,0,20,29162,16.0,01010101101010010010
RHC,0,20,29163,16.0,01010101101010010010
RHC,0,20,29164,16.0,01010101101010010010
RHC,0,20,29165,16.0,01010101101010010010
RHC,0,20,29166,16.0,01010101101010010010
RHC,0,20,29167,16.0,01010101101010010010
RHC,0,20,29168,16.0,01010101101010010010
RHC,0,20,29169,16.0,01010101101010010010
RHC,0,20,29170,16.0,01010101101010010010
RHC,0,20,29171,16.0,01010101101010010010
RHC,0,20,29172,16.0,01010101101010010010
RHC,0,20,29173,16.0,01010101101010010010
RHC,0,20,29174,16.0,01010101101010010010
RHC,0,20,29175,16.0,01010101101010010010
RHC,0,20,29176,16.0,01010101101010010010
RHC,0,20,29177,16.0,01010101101010010010
RHC,0,20,29178,16.0,01010101101010010010
RHC,0,20,29179,16.0,01010101101010010010
RHC,0,20,29180,16.0,01010101101010010010
RHC,0,20,29181,16.0,01010101101010010010
RHC,0,20,29182,16.0,01010101101010010010
RHC,0,20,29183,16.0,01010101101010010010
RHC,0,20,29184,16.0,01010101101010010010
RHC,0,20,29185,16.0,01010101101010010010
RHC,0,20,29186,16.0,01010101101010010010
RHC,0,20,29187,16.0,01010101101010010010
RHC,0,20,29188,16.0,01010101101010010010
RHC,0,20,29189,16.0,01010101101010010010
RHC,0,20,29190,16.0,01010101101010010010
RHC,0,20,29191,16.0,01010101101010010010
RHC,0,20,29192,16.0,01010101101010010010
RHC,0,20,29193,16.0,01010101101010010010
RHC,0,20,29194,16.0,01010101101010010010
RHC,0,20,29195,16.0,01010101101010010010
RHC,0,20,29196,16.0,01010101101010010010
RHC,0,20,29197,16.0,01010101101010010010
RHC,0,20,29198,16.0,01010101101010010010
RHC,0,20,29199,16.0,01010101101010010010
RHC,0,20,29200,16.0,01010101101010010010
RHC,0,20,29201,16.0,01010101101010010010
RHC,0,20,29202,16.0,01010101101010010010
RHC,0,20,29203,16.0,01010101101010010010
RHC,0,20,29204,16.0,01010101101010010010
RHC,0,20,29205,16.0,01010101101010010010
RHC,0,20,29206,16.0,01010101101010010010
RHC,0,20,29207,16.0,01010101101010010010
RHC,0,20,29208,16.0,01010101101010010010
RHC,0,20,29209,16.0,01010101101010010010
RHC,0,20,29210,16.0,01010101101010010010
RHC,0,20,29211,16.0,01010101101010010010
RHC,0,20,29212,16.0,01010101101010010010
RHC,0,20,29213,16.0,01010101101010010010
RHC,0,20,29214,16.0,01010101101010010010
RHC,0,20,29215,16.0,01010101101010010010
RHC,0,20,29216,16.0,01010101101010010010
RHC,0,20,29217,16.0,01010101101010010010
RHC,0,20,29218,16.0,01010101101010010010
RHC,0,20,29219,16.0,01010101101010010010
RHC,0,20,29220,16.0,01010101101010010010
RHC,0,20,29221,16.0,01010101101010010010
RHC,0,20,29222,16.0,01010101101010010010
RHC,0,20,29223,16.0,01010101101010010010
RHC,0,20,29224,16.0,01010101101010010010
RHC,0,20,29225,16.0,01010101101010010010
RHC,0,20,29226,16.0,01010101101010010010
RHC,0,20,29227,16.0,01010101101010010010
RHC,0,20,29228,16.0,01010101101010010010
RHC,0,20,29229,16.0,01010101101010010010
RHC,0,20,29230,16.0,01010101101010010010
RHC,0,20,29231,16.0,01010101101010010010
RHC,0,20,29232,16.0,01010101101010010010
RHC,0,20,29233,16.0,01010101101010010010
RHC,0,20,29234,16.0,01010101101010010010
RHC,0,20,29235,16.0,01010101101010010010
RHC,0,20,29236,16.0,01010101101010010010
RHC,0,20,29237,16.0,01010101101010010010
RHC,0,20,29238,16.0,01010101101010010010
RHC,0,20,29239,16.0,01010101101010010010
RHC,0,20,29240,16.0,01010101101010010010
RHC,0,20,29241,16.0,01010101101010010010
RHC,0,20,29242,16.0,01010101101010010010
RHC,0,20,29243,16.0,01010101101010010010
RHC,0,20,29244,16.0,01010101101010010010
RHC,0,20,29245,16.0,01010101101010010010
RHC,0,20,29246,16.0,01010101101010010010
RHC,0,20,29247,16.0,01010101101010010010
RHC,0,20,29248,16.0,01010101101010010010
RHC,0,20,29249,16.0,01010101101010010010
RHC,0,20,29250,16.0,01010101101010010010
RHC,0,20,29251,16.0,01010101101010010010
RHC,0,20,29252,16.0,01010101101010010010
RHC,0,20,29253,16.0,01010101101010010010
RHC,0,20,29254,16.0,01010101101010010010
RHC,0,20,29255,16.0,01010101101010010010
RHC,0,20,29256,16.0,01010101101010010010
RHC,0,20,29257,16.0,01010101101010010010
RHC,0,20,29258,16.0,01010101101010010010
RHC,0,20,29259,16.0,01010101101010010010
RHC,0,20,29260,16.0,01010101101010010010
RHC,0,20,29261,16.0,01010101101010010010
RHC,0,20,29262,16.0,01010101101010010010
RHC,0,20,29263,16.0,01010101101010010010
RHC,0,20,29264,16.0,01010101101010010010
RHC,0,20,29265,16.0,01010101101010010010
RHC,0,20,29266,16.0,01010101101010010010
RHC,0,20,29267,16.0,01010101101010010010
RHC,0,20,29268,16.0,01010101101010010010
RHC,0,20,29269,16.0,01010101101010010010
RHC,0,20,29270,16.0,01010101101010010010
RHC,0,20,29271,16.0,01010101101010010010
RHC,0,20,29272,16.0,01010101101010010010
RHC,0,20,29273,16.0,01010101101010010010
RHC,0,20,29274,16.0,01010101101010010010
RHC,0,20,29275,16.0,01010101101010010010
RHC,0,20,29276,16.0,01010101101010010010
RHC,0,20,29277,16.0,01010101101010010010
RHC,0,20,29278,16.0,01010101101010010010
RHC,0,20,29279,16.0,01010101101010010010
RHC,0,20,29280,16.0,01010101101010010010
RHC,0,20,29281,16.0,01010101101010010010
RHC,0,20,29282,16.0,01010101101010010010
RHC,0,20,29283,16.0,01010101101010010010
RHC,0,20,29284,16.0,01010101101010010010
RHC,0,20,29285,16.0,01010101101010010010
RHC,0,20,29286,16.0,01010101101010010010
RHC,0,20,29287,16.0,01010101101010010010
RHC,0,20,29288,16.0,01010101101010010010
RHC,0,20,29289,16.0,01010101101010010010
RHC,0,20,29290,16.0,01010101101010010010
RHC,0,20,29291,16.0,01010101101010010010
RHC,0,20,29292,16.0,01010101101010010010
RHC,0,20,29293,16.0,01010101101010010010
RHC,0,20,29294,16.0,01010101101010010010
RHC,0,20,29295,16.0,01010101101010010010
RHC,0,20,29296,16.0,01010101101010010010
RHC,0,20,29297,16.0,01010101101010010010
RHC,0,20,29298,16.0,01010101101010010010
RHC,0,20,29299,16.0,01010101101010010010
RHC,0,20,29300,16.0,01010101101010010010
RHC,0,20,29301,16.0,01010101101010010010
RHC,0,20,29302,16.0,01010101101010010010
RHC,0,20,29303,16.0,01010101101010010010
RHC,0,20,29304,16.0,01010101101010010010
RHC,0,20,29305,16.0,01010101101010010010
RHC,0,20,29306,16.0,01010101101010010010
RHC,0,20,29307,16.0,01010101101010010010
RHC,0,20,29308,16.0,01010101101010010010
RHC,0,20,29309,16.0,01010101101010010010
RHC,0,20,29310,16.0,01010101101010010010
RHC,0,20,29311,16.0,01010101101010010010
RHC,0,20,29312,16.0,01010101101010010010
RHC,0,20,29313,16.0,01010101101010010010
RHC,0,20,29314,16.0,01010101101010010010
RHC,0,20,29315,16.0,01010101101010010010
RHC,0,20,29316,16.0,01010101101010010010
RHC,0,20,29317,16.0,01010101101010010010
RHC,0,20,29318,16.0,01010101101010010010
RHC,0,20,29319,16.0,01010101101010010010
RHC,0,20,29320,16.0,01010101101010010010
RHC,0,20,29321,16.0,01010101101010010010
RHC,0,20,29322,16.0,01010101101010010010
RHC,0,20,29323,16.0,01010101101010010010
RHC,0,20,29324,16.0,01010101101010010010
RHC,0,20,29325,16.0,01010101101010010010
RHC,0,20,29326,16.0,01010101101010010010
RHC,0,20,29327,16.0,01010101101010010010
RHC,0,20,29328,16.0,01010101101010010010
RHC,0,20,29329,16.0,01010101101010010010
RHC,0,20,29330,16.0,01010101101010010010
RHC,0,20,29331,16.0,01010101101010010010
RHC,0,20,29332,16.0,01010101101010010010
RHC,0,20,29333,16.0,01010101101010010010
RHC,0,20,29334,16.0,01010101101010010010
RHC,0,20,29335,16.0,01010101101010010010
RHC,0,20,29336,16.0,01010101101010010010
RHC,0,20,29337,16.0,01010101101010010010
RHC,0,20,29338,16.0,01010101101010010010
RHC,0,20,29339,16.0,01010101101010010010
RHC,0,20,29340,16.0,01010101101010010010
RHC,0,20,29341,16.0,01010101101010010010
RHC,0,20,29342,16.0,01010101101010010010
RHC,0,20,29343,16.0,01010101101010010010
RHC,0,20,29344,16.0,01010101101010010010
RHC,0,20,29345,16.0,01010101101010010010
RHC,0,20,29346,16.0,01010101101010010010
RHC,0,20,29347,16.0,01010101101010010010
RHC,0,20,29348,16.0,01010101101010010010
RHC,0,20,29349,16.0,01010101101010010010
RHC,0,20,29350,16.0,01010101101010010010
RHC,0,20,29351,16.0,01010101101010010010
RHC,0,20,29352,16.0,01010101101010010010
RHC,0,20,29353,16.0,01010101101010010010
RHC,0,20,29354,16.0,01010101101010010010
RHC,0,20,29355,16.0,01010101101010010010
RHC,0,20,29356,16.0,01010101101010010010
RHC,0,20,29357,16.0,01010101101010010010
RHC,0,20,29358,16.0,01010101101010010010
RHC,0,20,29359,16.0,01010101101010010010
RHC,0,20,29360,16.0,01010101101010010010
RHC,0,20,29361,16.0,01010101101010010010
RHC,0,20,29362,16.0,01010101101010010010
RHC,0,20,29363,16.0,01010101101010010010
RHC,0,20,29364,16.0,01010101101010010010
RHC,0,20,29365,16.0,01010101101010010010
RHC,0,20,29366,16.0,01010101101010010010
RHC,0,20,29367,16.0,01010101101010010010
RHC,0,20,29368,16.0,01010101101010010010
RHC,0,20,29369,16.0,01010101101010010010
RHC,0,20,29370,16.0,01010101101010010010
RHC,0,20,29371,16.0,01010101101010010010
RHC,0,20,29372,16.0,01010101101010010010
RHC,0,20,29373,16.0,01010101101010010010
RHC,0,20,29374,16.0,01010101101010010010
RHC,0,20,29375,16.0,01010101101010010010
RHC,0,20,29376,16.0,01010101101010010010
RHC,0,20,29377,16.0,01010101101010010010
RHC,0,20,29378,16.0,01010101101010010010
RHC,0,20,29379,16.0,01010101101010010010
RHC,0,20,29380,16.0,01010101101010010010
RHC,0,20,29381,16.0,01010101101010010010
RHC,0,20,29382,16.0,01010101101010010010
RHC,0,20,29383,16.0,01010101101010010010
RHC,0,20,29384,16.0,01010101101010010010
RHC,0,20,29385,16.0,01010101101010010010
RHC,0,20,29386,16.0,01010101101010010010
RHC,0,20,29387,16.0,01010101101010010010
RHC,0,20,29388,16.0,01010101101010010010
RHC,0,20,29389,16.0,01010101101010010010
RHC,0,20,29390,16.0,01010101101010010010
RHC,0,20,29391,16.0,01010101101010010010
RHC,0,20,29392,16.0,01010101101010010010
RHC,0,20,29393,16.0,01010101101010010010
RHC,0,20,29394,16.0,01010101101010010010
RHC,0,20,29395,16.0,01010101101010010010
RHC,0,20,29396,16.0,01010101101010010010
RHC,0,20,29397,16.0,01010101101010010010
RHC,0,20,29398,16.0,01010101101010010010
RHC,0,20,29399,16.0,01010101101010010010
RHC,0,20,29400,16.0,01010101101010010010
RHC,0,20,29401,16.0,01010101101010010010
RHC,0,20,29402,16.0,01010101101010010010
RHC,0,20,29403,16.0,01010101101010010010
RHC,0,20,29404,16.0,01010101101010010010
RHC,0,20,29405,16.0,01010101101010010010
RHC,0,20,29406,16.0,01010101101010010010
RHC,0,20,29407,16.0,01010101101010010010
RHC,0,20,29408,16.0,01010101101010010010
RHC,0,20,29409,16.0,01010101101010010010
RHC,0,20,29410,16.0,01010101101010010010
RHC,0,20,29411,16.0,01010101101010010010
RHC,0,20,29412,16.0,01010101101010010010
RHC,0,20,29413,16.0,01010101101010010010
RHC,0,20,29414,16.0,01010101101010010010
RHC,0,20,29415,16.0,01010101101010010010
RHC,0,20,29416,16.0,01010101101010010010
RHC,0,20,29417,16.0,01010101101010010010
RHC,0,20,29418,16.0,01010101101010010010
RHC,0,20,29419,16.0,01010101101010010010
